id,uniquecontrast,plate,genes,pg,ms_score,ms_score_percent,activity,association_score,genetic_score,literature_score
3072,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00011,PG_00011,3.8358412141428486,0.0028363795200261332,Medium (11-25),0.2558014835734541,0.8611167010284477,0.25755278978458895
3074,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00012,PG_00012,3.521495911460823,0.03099265144227248,Low (2-10),0.10379258878535236,0.23834314945975354,0.5716512416529117
3076,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00013,PG_00013,4.139865548571055,0.2014094862979645,Silent,0.17742758796878333,0.4674260156032026,0.47372538834379296
3078,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00014,PG_00014,17.502178200176036,0.7308551015837448,Silent,0.9360613040666381,0.9620903836587201,0.34106380979401396
3080,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00015,PG_00015,34.5369979738924,0.9626217252300572,Low (2-10),0.8123147217620655,0.02775044580424213,0.43409501958010244
3082,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00016,PG_00016,160.38540948810063,0.5833134845810569,High (>25),0.09457695904264574,0.291843683870292,0.7611620420764204
3084,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00017,PG_00017,175.10263441467376,0.4888297901032137,Single (1),0.6538705179036526,0.7495119833019812,0.7640463817776316
3086,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00018,PG_00018,5.812723520798076,0.755875571685248,Silent,0.24126221716088248,0.3892380294222142,0.9296542960357906
3088,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00019,PG_00019,3.2447069099236323,0.09665580747307778,High (>25),0.10938609689878787,0.3880055633910725,0.22893715034533668
3090,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00020,PG_00020,16.735033760397364,0.10379691504210031,Low (2-10),0.6066271806590061,0.1742285766556606,0.6536978486707908
3092,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00021,PG_00021,22.938096003764326,0.48931148047752915,Low (2-10),0.5941408616106112,0.6417252115941823,0.9485922619116511
3094,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00022,PG_00022,20.029896863134628,0.6404419220765754,Silent,0.8447566161267561,0.3177135513180789,0.01407008631710005
3096,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00023,PG_00023,3.8448853279910757,0.6863921153787211,Low (2-10),0.6353477131266753,0.3774045174318249,0.9829253042605895
3098,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00024,PG_00024,2.5911136351127793,0.600439225797279,Silent,0.6275200181786467,0.5605267041091014,0.7139237197306936
3100,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00025,PG_00025,10.431233374122757,0.6649507211898867,Low (2-10),0.4653139571108006,0.7260978628143606,0.07543046728587932
3102,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00026,PG_00026,1.3045164711155308,0.3753152878756525,High (>25),0.3601602236852379,0.4740345611431488,0.2018181007529115
3104,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00027,PG_00027,15.49834411612444,0.28925447244968694,High (>25),0.6219739650585974,0.5284492243979639,0.84758930852294
3106,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00028,PG_00028,40.91083290596178,0.16757898317388353,Medium (11-25),0.23065009006374781,0.08240350019082321,0.4355519598466473
3108,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00029,PG_00029,12.85628523532279,0.6606036964623996,High (>25),0.3044756239195098,0.787764174179777,0.2552256592974481
3110,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00030,PG_00030,12.966165831950242,0.7822506384280451,Low (2-10),0.9826137139124937,0.3069379628334299,0.6287023308475407
3112,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00031,PG_00031,0.07189123776288144,0.2109819122158021,Medium (11-25),0.8725965601987649,0.41895427392677353,0.8985924969202134
3114,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00032,PG_00032,14.834771499898308,0.33893938676799673,Silent,0.2837476992989896,0.15040821132837912,0.9072869564081638
3116,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00033,PG_00033,5.3506473737142,0.7521362228819564,Low (2-10),0.17174583104901586,0.5014076993352095,0.4071404371132905
3118,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00034,PG_00034,22.53925716789219,0.030036655823687308,Low (2-10),0.5840539381652268,0.16835295854333543,0.21529085046156893
3120,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00035,PG_00035,5.077058384416655,0.516040582383034,Silent,0.807045621778492,0.34897783529168813,0.25482566831105347
3122,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00036,PG_00036,12.871532943257524,0.6701775631122999,Silent,0.519903015023034,0.842924230155611,0.46575489603575704
3124,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00037,PG_00037,2.567896902714473,0.7977753811964445,Medium (11-25),0.3176891120924551,0.8246504100607719,0.636884355627692
3126,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00038,PG_00038,7.596959670470419,0.5258680274561651,Medium (11-25),0.19857749491138954,0.52788966658956,0.33929470006642315
3128,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00039,PG_00039,53.09793047608804,0.563074949698079,Medium (11-25),0.8292573049821031,0.6000644979281564,0.18661802269064154
3130,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00040,PG_00040,11.64133205711105,0.3738441287661777,High (>25),0.07852354117909455,0.08778406967076124,0.5493479089639637
3132,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00041,PG_00041,4.577845928336731,0.5525057691422041,Silent,0.8313188346728139,0.6644167553191799,0.3435428531044995
3134,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00042,PG_00042,11.181442398291045,0.7737333041513208,Silent,0.2856608023886902,0.680668731490864,0.1191391401710219
3136,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00043,PG_00043,8.041498662631184,0.30308099864568605,Silent,0.31720857703062755,0.6404147144460401,0.7393700387619554
3138,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00044,PG_00044,18.13549525603072,0.941623315199244,Silent,0.020085435609401348,0.27039391788355704,0.9453829391917262
3140,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00045,PG_00045,64.79516834601898,0.7347322895613725,Silent,0.32186319380685424,0.18472245401736576,0.19582479908635408
3142,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00046,PG_00046,0.15857413134928725,0.512347024357991,Medium (11-25),0.6805131667679117,0.9243120193004899,0.5255767161235577
3144,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00047,PG_00047,2.3934745517180915,0.5025914600672781,Low (2-10),0.31957553909401415,0.5142707000452306,0.3452780984107674
3146,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00048,PG_00048,1.5740721601241139,0.5888733174503253,Silent,0.0256746423287193,0.7795246447860433,0.33923521724285555
3148,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00049,PG_00049,3.110633956648437,0.37499449872313273,Medium (11-25),0.570686626806761,0.20794745300318063,0.8091423507473288
3150,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00050,PG_00050,3.29454871124023,0.39677103232405775,Medium (11-25),0.8142924420931504,0.787700133333946,0.6619472130817279
3152,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00051,PG_00051,49.07612123041481,0.14424241113607794,Low (2-10),0.3840901116322881,0.7946106420553556,0.8900352468308631
3154,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00052,PG_00052,27.625250109125258,0.8406486061541831,Silent,0.9745512050262104,0.9511144977778794,0.6752612577207827
3156,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00053,PG_00053,11.494997917799825,0.9389318609592133,Low (2-10),0.3034309882003554,0.40103372340885823,0.6095103665652695
3158,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00054,PG_00054,1.3450284816366684,0.954972033838994,Low (2-10),0.14145193976164971,0.5874561312419326,0.40517423032772715
3160,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00055,PG_00055,19.02532332346363,0.40051744260331545,Low (2-10),0.7388248883989608,0.885336728435999,0.6481742421959523
3162,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00056,PG_00056,12.446969653165496,0.23605666906080613,High (>25),0.6279507570134177,0.6281829744686739,0.8877800949455806
3164,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00057,PG_00057,2.805539310531839,0.5090108806268873,Medium (11-25),0.7283391214498646,0.08074886602786768,0.28228160101824706
3166,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00058,PG_00058,0.23948841875783705,0.8709219959795163,Low (2-10),0.6080120637869937,0.9735400346748813,0.0600288189879401
3168,SRB-9001000.001.Pw11_vs_DMSO,Pw11,G_00059,PG_00059,5.618619257140892,0.13848420460886712,Medium (11-25),0.30934808867753627,0.5234390991969631,0.23189082344707534
3170,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00000,PG_00000,10.327901888424835,0.2398527025163767,Single (1),0.33274311897782205,0.175190672053253,0.6095822376202095
3172,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00001,PG_00001,10.836490857225456,0.2849522030621887,Silent,0.04403236941777644,0.11557299219256534,0.8844882498379538
3174,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00002,PG_00002,10.575544670097758,0.44117490050132535,Silent,0.9215023875006845,0.815868392617155,0.12125344244272951
3176,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00003,PG_00003,21.878879809465097,0.6774464395993357,Silent,0.9225926765620371,0.4627531044318828,0.5466863390089156
3178,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00004,PG_00004,21.58233836774677,0.12655433237451563,High (>25),0.07459970102763558,0.3174382211439737,0.38371366819258335
3180,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00005,PG_00005,18.529741921347526,0.320315068118467,Single (1),0.9865662253999882,0.5002915554576104,0.8076750809086529
3182,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00006,PG_00006,1.2733777807464257,0.7137692418698401,Single (1),0.7469272899922016,0.7483227497036666,0.717746862798981
3184,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00007,PG_00007,13.681937281504908,0.4732508367572902,Single (1),0.2753139020304409,0.9844955936346438,0.9435217794215617
3186,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00008,PG_00008,15.223807733192572,0.7055411369173336,High (>25),0.33754846379284953,0.40580156182808735,0.10515404850371346
3188,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00009,PG_00009,43.77480180092128,0.21636627872478242,Silent,0.9612016982525762,0.5463165952836024,0.47621630770507584
3190,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00010,PG_00010,31.07428499691659,0.016870935106415574,Medium (11-25),0.7850555155978759,0.34939402111226825,0.07872729737638973
3192,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00011,PG_00011,169.30315545087979,0.10441852009956232,Medium (11-25),0.08831452206882995,0.534375894499335,0.8194868860217465
3194,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00012,PG_00012,21.16056216876432,0.3120221549759107,Silent,0.1688427085431894,0.6911624090650037,0.9412627975316715
3196,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00013,PG_00013,19.964778545879426,0.13825613550032578,Silent,0.5760182528466861,0.6857113307787019,0.5368739578096445
3198,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00014,PG_00014,12.623672637397732,0.8283174163625494,Low (2-10),0.06905732077166193,0.4208414141133283,0.8241052023303778
3200,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00015,PG_00015,2.5719600633416166,0.17784296765458385,Low (2-10),0.22328140078788605,0.32213320934043255,0.627102600628366
3202,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00016,PG_00016,5.043420114026261,0.36577559214387,Single (1),0.034191536185926186,0.14009665391269532,0.18436332407043932
3204,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00017,PG_00017,20.28889024017236,0.5846604285099737,High (>25),0.7410452724107763,0.34582547917208506,0.2570372445864467
3206,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00018,PG_00018,38.3435628656146,0.12818930290715125,Silent,0.8159959814707747,0.7069193814717386,0.9972016167551222
3208,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00019,PG_00019,25.699761707365774,0.17197824046993626,Single (1),0.9990269865971138,0.7952157598370541,0.032171270651277784
3210,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00020,PG_00020,24.89441042018526,0.6622269463694133,Single (1),0.32610568213029123,0.710420155693187,0.8997630051673712
3212,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00021,PG_00021,27.817887439564327,0.2939016245202942,Low (2-10),0.8308077603678539,0.6007254163503037,0.01671727135253842
3214,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00022,PG_00022,7.473465252178725,0.4135401922371674,High (>25),0.06702094588878427,0.5551762113656722,0.7723400663818605
3216,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00023,PG_00023,3.5060839423983166,0.28547316149068447,Single (1),0.8421526361311802,0.7245897495094349,0.13310999586019256
3218,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00024,PG_00024,11.819296724441982,0.2902967666976701,Medium (11-25),0.7134518759363874,0.07027602240196718,0.8142806347489064
3220,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00025,PG_00025,5.996725480864783,0.24651307214533558,Medium (11-25),0.4776226392079186,0.3867183435938699,0.3907341011763601
3222,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00026,PG_00026,3.631755737293437,0.814365228509006,Silent,0.7092094170583687,0.7245855944910095,0.9054627651718805
3224,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00027,PG_00027,1.1247724380643067,0.8981915568293253,Silent,0.14216726641750133,0.8489275124120927,0.7053396844137703
3226,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00028,PG_00028,11.128547942523362,0.3574443657466845,High (>25),0.3836459196363823,0.3765647183583165,0.40445225127666407
3228,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00029,PG_00029,5.366188355693397,0.849760300986575,Medium (11-25),0.5174349451300101,0.6080288106735838,0.8636322682638244
3230,SRB-9001001.001.Pw10_vs_DMSO,Pw10,G_00030,PG_00030,46.510394789251414,0.2610924836400328,Medium (11-25),0.05110086125932645,0.5712864891347013,0.9878751003641074
