id,uniquecontrast,plate,genes,pg,ms_score,ms_score_percent,activity,association_score,genetic_score,literature_score
110,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00042,PG_00042,8.239025085051235,0.596306243391731,Silent,0.48632960692490546,0.9897444920863983,0.9977164680169052
112,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00043,PG_00043,11.956613571138218,0.3786628035564552,High (>25),0.4491939954018769,0.0019224514208484589,0.20038908891196994
114,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00044,PG_00044,23.440263663500637,0.8633230368344608,Low (2-10),0.8243768917653337,0.4304080856016783,0.2560217421707278
116,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00045,PG_00045,0.9775904357188554,0.0224234889596725,High (>25),0.1200013581611622,0.7915309784704542,0.023060380706564243
118,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00046,PG_00046,12.413168249954534,0.1847214273514478,High (>25),0.1598418083187203,0.7452360169971262,0.6976809270750214
120,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00047,PG_00047,5.186864494632339,0.09857263231988711,Silent,0.862431790863209,0.2966256928883342,0.06102171166942505
122,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00048,PG_00048,1.5494302930717776,0.47339878546567715,Silent,0.27003334118280997,0.5400849733680404,0.9716923914624576
124,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00049,PG_00049,0.7371300275297547,0.805000352076952,Silent,0.3177770871323946,0.6932150777897714,0.3670635077629223
126,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00050,PG_00050,5.377366333770126,0.24881246108557742,High (>25),0.9312009150284576,0.20206174656954867,0.5577083764275993
128,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00051,PG_00051,12.79319328254686,0.9856096356473186,Silent,0.41583643545305216,0.739526639956651,0.40125865821656426
130,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00052,PG_00052,21.56496482755877,0.35951251350994273,Low (2-10),0.2933505204347375,0.5036061035846451,0.08795646107330746
132,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00053,PG_00053,14.117803649701615,0.2623568321060742,Medium (11-25),0.045327038140534626,0.2006925556795911,0.22692909713856946
134,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00054,PG_00054,21.871548893444853,0.07882526147186264,Single (1),0.4669828322314201,0.6128078515024622,0.39916340321544985
136,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00055,PG_00055,3.1962588283904623,0.38078786510595275,Medium (11-25),0.5564840060585797,0.6775479155950644,0.6623641347214129
138,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00056,PG_00056,111.129131836369,0.11978729127621146,Silent,0.3820207702955154,0.7578136156359824,0.4080112454547391
140,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00057,PG_00057,0.4698066495670242,0.7424648159635354,High (>25),0.41736725303536704,0.7687851817300728,0.9605753862126916
142,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00058,PG_00058,1.9249845269669017,0.5337859238808118,Single (1),0.8629752577097903,0.6295050982156436,0.6174014361389156
144,SRB-9000000.001.Pw00_vs_DMSO,Pw00,G_00059,PG_00059,2.653037679391089,0.06363292603616866,Silent,0.87125452030221,0.05887886201293269,0.10989665323408859
146,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00000,PG_00000,13.255030896992222,0.3532741594165888,Silent,0.731403512941887,0.779181358284398,0.35936626545875683
148,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00001,PG_00001,8.003502808439936,0.15097101879910513,High (>25),0.5124633012029939,0.4460464369694127,0.5575889867232328
150,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00002,PG_00002,16.700384012566914,0.06295007589917168,High (>25),0.083281507750404,0.4053645922781334,0.5925797031087421
152,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00003,PG_00003,29.539951772549745,0.9558725018944885,High (>25),0.0046286287203036736,0.5111303231301223,0.014019656178286155
154,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00004,PG_00004,7.027230793148134,0.4215156992922314,Silent,0.3463893030650803,0.68159546075494,0.6041561033901817
156,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00005,PG_00005,4.929387546421775,0.1673846653176415,High (>25),0.927651437321532,0.5417638726536517,0.06911958338066815
158,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00006,PG_00006,9.109238656534034,0.2905814555909939,High (>25),0.2653477321591806,0.8007327578794755,0.7737654865630731
160,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00007,PG_00007,1.9608651533387182,0.7513903205525527,Low (2-10),0.12654001209556276,0.35815435091223835,0.5581683578049428
162,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00008,PG_00008,12.564741864006532,0.10861405080280973,Silent,0.7342031495731071,0.33354847541915145,0.3140189717599018
164,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00009,PG_00009,10.987938646078593,0.398355338674516,High (>25),0.21983228298362356,0.28405771651858014,0.9908652432902281
166,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00010,PG_00010,2.772108796989538,0.07233294439744786,Single (1),0.00393434596361919,0.4798802394212528,0.40116029911596884
168,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00011,PG_00011,20.912092933927475,0.9067671691316438,Medium (11-25),0.6959307370069027,0.8780994417165575,0.21491826233644418
170,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00012,PG_00012,19.58002107687146,0.13474679850538085,Single (1),0.3584985819465264,0.3368185454550363,0.11804684189550851
172,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00013,PG_00013,0.43024960531533996,0.14884064474714842,Single (1),0.042777288153205695,0.43032476399879305,0.21015687288256146
174,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00014,PG_00014,28.501574273328302,0.3146453080082927,Low (2-10),0.006812737551841863,0.572589334178824,0.14900386546387878
176,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00015,PG_00015,38.959300987237725,0.5271022445148185,Single (1),0.19276244477631932,0.620398220156236,0.6607337478205019
178,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00016,PG_00016,1.2553683451288902,0.3916133265029458,Low (2-10),0.6249954300206034,0.13860981149409723,0.8200450657930504
180,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00017,PG_00017,10.01463809471804,0.5633149279706655,Single (1),0.5981464127889219,0.2557725620132405,0.41919628999576763
182,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00018,PG_00018,19.200393940663982,0.5480428631153262,Medium (11-25),0.2309314561952166,0.22019872338421298,0.9793734994442016
184,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00019,PG_00019,9.74337113670978,0.9014602879267752,Silent,0.2496348658646147,0.5713042419333287,0.42151618038822836
186,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00020,PG_00020,6.43751408523698,0.6118649175752462,High (>25),0.004668397869428076,0.9633437267233587,0.43053642897005373
188,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00021,PG_00021,45.38618484397726,0.28825100539578563,Single (1),0.6103737264080392,0.6278530122747289,0.6671606127787495
190,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00022,PG_00022,1.76821376014579,0.2808301526122875,Single (1),0.17849667888979215,0.8923541097209851,0.29230520419804695
192,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00023,PG_00023,13.55335604929487,0.15092562322510528,Silent,0.7933540145200136,0.7771982727059349,0.8298050544584449
194,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00024,PG_00024,6.451757748080292,0.2329811116338466,Single (1),0.20367794007184692,0.3703173933927064,0.8061068751214423
196,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00025,PG_00025,0.9300597467590215,0.6702129834229774,Single (1),0.9807778395124015,0.7074045788637406,0.834719282663761
198,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00026,PG_00026,10.936379234018373,0.8720168440116135,Medium (11-25),0.28039066077858055,0.043356319610408534,0.7618947112136385
200,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00027,PG_00027,0.05767849514148053,0.6149472338548695,Single (1),0.4360802125461929,0.026664488074428117,0.6314026423102859
202,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00028,PG_00028,14.86651057494825,0.07787495346847895,Single (1),0.6997184112809727,0.6602593110010335,0.2279641952022472
204,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00029,PG_00029,0.025599807990176422,0.42377839720608734,Low (2-10),0.18794390194084565,0.8401591313347878,0.2277812378421925
206,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00030,PG_00030,4.744950450094237,0.34936741634667157,Medium (11-25),0.6243668363315519,0.6084930932686532,0.16963166875039593
208,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00031,PG_00031,0.8960623883364119,0.7211078287919276,Silent,0.22009263738182605,0.7059638243838087,0.2740205470221617
210,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00032,PG_00032,15.995154423823239,0.062217147402334416,Low (2-10),0.9666166163831559,0.5118719960605003,0.8831047232571901
212,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00033,PG_00033,3.0175639489027373,0.8209120844327457,Silent,0.46616610185650387,0.9906344971951372,0.8312222274670011
214,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00034,PG_00034,3.8533420723125604,0.9189892773259724,Low (2-10),0.5682833631734234,0.9909859303605887,0.37145815406167193
216,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00035,PG_00035,9.805776684188213,0.7496626828841377,Medium (11-25),0.49281702461317434,0.8002368572100642,0.6237656984926017
218,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00036,PG_00036,31.183447792967673,0.9174719627226621,Low (2-10),0.7677806880222064,0.965060402805691,0.37598369156871336
220,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00037,PG_00037,167.8691603373506,0.7173176408078301,High (>25),0.21700234652327033,0.193280607666396,0.44441314873856863
222,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00038,PG_00038,4.807129258233302,0.9444812496259114,Silent,0.36093890730523515,0.8453868479725579,0.24355815380381995
224,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00039,PG_00039,6.691150147896707,0.08873209669621052,Low (2-10),0.5016819571522766,0.508307762059363,0.6871208842968387
226,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00040,PG_00040,14.102558401581643,0.5779747284355541,Medium (11-25),0.5299232784466523,0.8722187697580215,0.16292838405606846
228,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00041,PG_00041,4.647234931839707,0.9060490573203482,High (>25),0.3686193577135274,0.8786245729023153,0.9501695204586144
230,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00042,PG_00042,7.878412304675683,0.8576744143762052,High (>25),0.7766256834062133,0.22210119719091637,0.13058216388539656
232,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00043,PG_00043,0.3307754937364236,0.5903040313650945,Medium (11-25),0.07878167713188233,0.9187513065918059,0.8224801171085788
234,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00044,PG_00044,28.72919570398001,0.8125129011356013,High (>25),0.8497720685427715,0.37454189956064965,0.3229953046036498
236,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00045,PG_00045,12.545902693379926,0.21863053400260812,Silent,0.30507569335169205,0.37967080492654737,0.2242119291364454
238,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00046,PG_00046,27.038938363986297,0.7021982102001898,Medium (11-25),0.6755146495166229,0.32919003539240255,0.6395506297592021
240,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00047,PG_00047,186.54966693608048,0.39138304573629745,High (>25),0.13812700828506863,0.8641636449273401,0.9499516118971303
242,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00048,PG_00048,5.198570115809408,0.9603287374248303,Single (1),0.7354834889618224,0.2519587556564581,0.013605580608370915
244,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00049,PG_00049,15.744180416302122,0.35973133467399554,High (>25),0.9692169233531818,0.6968212143910839,0.406562199724949
246,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00050,PG_00050,25.68857478311133,0.5966988167745215,Medium (11-25),0.4726980311305664,0.3474026638901725,0.036660279392212836
248,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00051,PG_00051,4.3752153299390155,0.3773078892552133,Single (1),0.42560352383303546,0.24796425866881788,0.5163986428702974
250,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00052,PG_00052,7.0151225596683195,0.5762330166669902,High (>25),0.10228545465323324,0.4552008797386271,0.02875194330304165
252,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00053,PG_00053,31.477455293995156,0.568564158234168,Low (2-10),0.3140643228427219,0.9442366891930308,0.827483217089231
254,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00054,PG_00054,19.24995469126586,0.830864295553221,Silent,0.5608290963711823,0.21425274334094746,0.6110085683451856
256,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00055,PG_00055,2.6970279325909114,0.5914259394114715,Single (1),0.30783925982430016,0.2380803821902947,0.6222598618621668
258,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00056,PG_00056,150.99059626222916,0.38782829002546215,High (>25),0.8037636362191561,0.15171956696008815,0.35660395016129287
260,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00057,PG_00057,4.2072523174940475,0.14847189316515952,Medium (11-25),0.5600990317122796,0.24787803596589464,0.4094288640150313
262,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00058,PG_00058,14.25875070760613,0.4025585483934573,Silent,0.10231522596827425,0.4168432557763573,0.8737301062345295
264,SRB-9000000.001.Pw01_vs_DMSO,Pw01,G_00059,PG_00059,2.158062449874598,0.33241114474862665,High (>25),0.9070319913200003,0.4599392328510665,0.7116616100477151
266,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00000,PG_00000,2.557353888828563,0.741771542700097,Low (2-10),0.0005309992675163189,0.7362265837041841,0.8796829434012206
268,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00001,PG_00001,3.962865561119234,0.169006196217389,Medium (11-25),0.6810662758454318,0.7160750685318998,0.7988636047074075
270,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00002,PG_00002,35.62262679832265,0.5643629339321055,Single (1),0.1450357151824141,0.8360240928852206,0.3992694250146481
272,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00003,PG_00003,28.79361671703419,0.043271434408369114,Single (1),0.5293521147916658,0.3887312619199893,0.7842315615456054
274,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00004,PG_00004,27.80269917858512,0.6426704549623125,Medium (11-25),0.4427417676861555,0.7358837837561562,0.19506591522394334
276,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00005,PG_00005,0.3544595494403713,0.5210996912431186,High (>25),0.5372393920324078,0.27225420226191255,0.9151085550502974
278,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00006,PG_00006,24.56950621037682,0.9854042597707567,Medium (11-25),0.461173705859117,0.2992079183411128,0.9569359996554906
280,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00007,PG_00007,0.6572326755230161,0.980421859088718,Low (2-10),0.9072713645934767,0.5337149418039627,0.22420846667299055
282,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00008,PG_00008,5.271621179123644,0.5056209374161016,Low (2-10),0.14640003245597166,0.37699892638617494,0.3258270310152699
284,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00009,PG_00009,5.365512753980955,0.26136174266459433,Medium (11-25),0.2051049593441987,0.49006728260000876,0.5692417781406253
286,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00010,PG_00010,1.58382930327359,0.12134323261254287,Medium (11-25),0.9664033930397384,0.35302883074961344,0.9468656811987218
288,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00011,PG_00011,18.894027964734665,0.6960579822435445,High (>25),0.38927835082407125,0.32813930437344163,0.8389766571071836
290,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00012,PG_00012,0.040881341621627834,0.9529104099598851,Medium (11-25),0.49730382559615793,0.7260701948928149,0.9181028279428175
292,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00013,PG_00013,13.408802109026686,0.07387917241502628,Single (1),0.6569287497652819,0.04961345600545275,0.47207966523199896
294,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00014,PG_00014,52.64588801695888,0.6466065222348342,Low (2-10),0.5061571324490824,0.178934008819721,0.4555870092372387
296,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00015,PG_00015,2.0583115857211602,0.6558764502592851,Medium (11-25),0.7630961849992008,0.040231226894584915,0.24422907723507592
298,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00016,PG_00016,20.707679012377415,0.4096738035303056,Single (1),0.7551527959379697,0.7778014531324988,0.1051977691676681
300,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00017,PG_00017,20.086212428588976,0.4831087509913681,Single (1),0.9210196734516412,0.126152050041632,0.22752301185581414
302,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00018,PG_00018,11.007015790336894,0.30314676887640335,Low (2-10),0.7512095770142658,0.20978382962676034,0.1812987353183826
304,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00019,PG_00019,16.056433068411387,0.6360235918345635,Silent,0.7353692010009227,0.5500806191745345,0.3616208593258905
306,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00020,PG_00020,6.880641693818836,0.5792065265464768,Medium (11-25),0.20648214321813696,0.9247550420335308,0.41744071822250617
308,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00021,PG_00021,16.668405732066088,0.7158253985556997,Silent,0.10553747687788728,0.8239839181597253,0.8886758465271241
310,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00022,PG_00022,3.949909863982673,0.014053663616955037,Single (1),0.551748136629253,0.24647624414507652,0.40314971621773843
312,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00023,PG_00023,8.124395149868048,0.9908478536408436,High (>25),0.5369433426741458,0.6566996313933685,0.40741314052896027
314,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00024,PG_00024,8.433241963553776,0.9197844280733696,Silent,0.1898920311960588,0.3145970981209115,0.5835564238976793
316,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00025,PG_00025,2.4439162053287684,0.7476986098252086,Silent,0.18246688824577195,0.32310974724207764,0.8078607930755637
318,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00026,PG_00026,7.049213116065424,0.515247582322138,Single (1),0.7468252505100241,0.3242810456109143,0.40181209241235594
320,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00027,PG_00027,9.038676130521145,0.666762480383023,Low (2-10),0.6448509616598347,0.5069423756216518,0.04945194968066058
322,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00028,PG_00028,10.139888842865927,0.6069445271168453,Medium (11-25),0.5253024111606164,0.2120152272166561,0.43666328085376194
324,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00029,PG_00029,7.262469608422634,0.1288926150473615,Single (1),0.7277067380422942,0.2853817732190119,0.8212024274729646
326,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00030,PG_00030,191.95262932306628,0.13023971878620355,Silent,0.5821996824266022,0.7299578795717818,0.4731255312364996
328,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00031,PG_00031,7.51778892390506,0.6096156075979668,Medium (11-25),0.37580866465825236,0.2943645305870072,0.7929307124874394
330,SRB-9000001.001.Pw00_vs_DMSO,Pw00,G_00032,PG_00032,8.501856743233022,0.26780601251774017,Low (2-10),0.23768916435529552,0.5226643398376383,0.7956361533703914
